Thrtl	Brke	WjlDeg	DGear	RGear	Vel	LaneDev	RT	Col	Time
100	0	0.041	128	0	4.287	289.131	0	False	273952
100	0	0.041	128	0	4.34	289.134	0	False	273968
100	0	0.041	128	0	4.393	289.137	0	False	273984
100	0	0.041	128	0	4.446	289.141	0	False	274000
100	0	0.041	128	0	4.499	289.144	0	False	274016
100	0	0.041	128	0	4.552	289.147	0	False	274032
100	0	0.041	128	0	4.606	289.15	0	False	274048
100	0	0.041	128	0	4.659	289.154	0	False	274064
100	0	0.041	128	0	4.713	289.157	0	False	274080
100	0	0.041	128	0	4.767	289.161	0	False	274096
100	0	0.041	128	0	4.821	289.164	0	False	274112
100	0	0.041	128	0	4.876	289.168	0	False	274128
100	0	0.041	128	0	4.93	289.171	0	False	274144
100	0	0.041	128	0	4.985	289.175	0	False	274160
100	0	0.041	128	0	5.04	289.178	0	False	274176
100	0	0.041	128	0	5.095	289.182	0	False	274192
100	0	0.041	128	0	5.15	289.186	0	False	274208
100	0	0.041	128	0	5.205	289.189	0	False	274224
100	0	0.041	128	0	5.26	289.193	0	False	274240
100	0	0.041	128	0	5.315	289.197	0	False	274256
100	0	0.041	128	0	5.371	289.201	0	False	274272
100	0	0.041	128	0	5.426	289.205	0	False	274288
100	0	0.041	128	0	5.482	289.209	0	False	274304
100	0	0.041	128	0	5.537	289.213	0	False	274320
100	0	0.041	128	0	5.593	289.217	0	False	274336
100	0	0.041	128	0	5.649	289.221	0	False	274352
100	0	0.041	128	0	5.704	289.225	0	False	274368
100	0	0.041	128	0	5.76	289.229	0	False	274384
100	0	0.041	128	0	5.816	289.233	0	False	274400
100	0	0.041	128	0	5.872	289.237	0	False	274416
100	0	0.041	128	0	5.929	289.242	0	False	274432
100	0	0.041	128	0	5.985	289.246	0	False	274448
100	0	0.041	128	0	6.041	289.25	0	False	274464
100	0	0.041	128	0	6.098	289.255	0	False	274480
100	0	0.041	128	0	6.154	289.259	0	False	274496
100	0	0.041	128	0	6.211	289.264	0	False	274512
100	0	0.041	128	0	6.267	289.268	0	False	274528
100	0	0.041	128	0	6.324	289.273	0	False	274544
100	0	0.041	128	0	6.381	289.277	0	False	274560
100	0	0.041	128	0	6.438	289.282	0	False	274576
100	0	0.041	128	0	6.495	289.287	0	False	274592
100	0	0.041	128	0	6.552	289.291	0	False	274608
100	0	0.041	128	0	6.609	289.296	0	False	274624
100	0	0.041	128	0	6.666	289.301	0	False	274640
100	0	0.041	128	0	6.723	289.306	0	False	274656
100	0	0.041	128	0	6.781	289.311	0	False	274672
100	0	0.041	128	0	6.838	289.315	0	False	274688
100	0	0.041	128	0	6.896	289.32	0	False	274704
100	0	0.041	128	0	6.954	289.325	0	False	274720
100	0	0.041	128	0	7.011	289.33	0	False	274736
100	0	0.041	128	0	7.069	289.336	0	False	274752
100	0	0.041	128	0	7.127	289.341	0	False	274768
100	0	0.041	128	0	7.185	289.346	0	False	274784
100	0	0.041	128	0	7.243	289.351	0	False	274800
100	0	0.041	128	0	7.301	289.356	0	False	274816
100	0	0.041	128	0	7.36	289.362	0	False	274832
100	0	0.041	128	0	7.418	289.367	0	False	274848
100	0	0.041	128	0	7.476	289.372	0	False	274864
100	0	0.041	128	0	7.535	289.378	0	False	274880
100	0	0.041	128	0	7.593	289.383	0	False	274896
100	0	0.041	128	0	7.652	289.389	0	False	274912
100	0	0.041	128	0	7.711	289.394	0	False	274928
100	0	0.041	128	0	7.77	289.4	0	False	274944
100	0	0.041	128	0	7.829	289.405	0	False	274960
100	0	0.041	128	0	7.888	289.411	0	False	274976
100	0	0.041	128	0	7.947	289.417	0	False	274992
100	0	0.041	128	0	8.006	289.423	0	False	275008
100	0	0.041	128	0	8.065	289.428	0	False	275024
100	0	0.041	128	0	8.125	289.434	0	False	275040
100	0	0.041	128	0	8.184	289.44	0	False	275056
100	0	0.041	128	0	8.243	289.446	0	False	275072
100	0	0.041	128	0	8.303	289.452	0	False	275088
100	0	0.041	128	0	8.362	289.458	0	False	275104
100	0	0.041	128	0	8.422	289.464	0	False	275120
100	0	0.041	128	0	8.481	289.47	0	False	275136
100	0	0.041	128	0	8.541	289.476	0	False	275152
100	0	0.041	128	0	8.601	289.482	0	False	275168
100	0	0.041	128	0	8.66	289.489	0	False	275184
100	0	0.041	128	0	8.72	289.495	0	False	275200
100	0	0.041	128	0	8.78	289.501	0	False	275216
100	0	0.041	128	0	8.84	289.508	0	False	275232
100	0	0.041	128	0	8.9	289.514	0	False	275248
100	0	0.041	128	0	8.96	289.521	0	False	275264
100	0	0.041	128	0	9.02	289.527	0	False	275280
100	0	0.041	128	0	9.08	289.534	0	False	275296
100	0	0.041	128	0	9.14	289.54	0	False	275312
100	0	0.041	128	0	9.201	289.547	0	False	275328
100	0	0.041	128	0	9.261	289.553	0	False	275344
100	0	0.041	128	0	9.321	289.56	0	False	275360
100	0	0.041	128	0	9.381	289.567	0	False	275376
100	0	0.041	128	0	9.442	289.574	0	False	275392
100	0	0.041	128	0	9.502	289.58	0	False	275408
100	0	0.041	128	0	9.562	289.587	0	False	275424
100	0	0.041	128	0	9.623	289.594	0	False	275440
100	0	0.041	128	0	9.683	289.601	0	False	275456
100	0	0.041	128	0	9.744	289.608	0	False	275472
100	0	0.041	128	0	9.804	289.615	0	False	275488
100	0	0.041	128	0	9.865	289.622	0	False	275504
100	0	0.041	128	0	9.925	289.629	0	False	275520
100	0	0.041	128	0	9.986	289.637	0	False	275536
100	0	0.041	128	0	10.047	289.644	0	False	275552
100	0	0.041	128	0	10.108	289.651	0	False	275568
100	0	0.041	128	0	10.168	289.658	0	False	275584
100	0	0.041	128	0	10.229	289.666	0	False	275600
100	0	0.041	128	0	10.29	289.673	0	False	275616
100	0	0.041	128	0	10.351	289.681	0	False	275632
100	0	0.041	128	0	10.412	289.688	0	False	275648
100	0	0.041	128	0	10.473	289.696	0	False	275664
100	0	0.041	128	0	10.533	289.703	0	False	275680
100	0	0.041	128	0	10.594	289.711	0	False	275696
100	0	0.041	128	0	10.656	289.719	0	False	275712
100	0	0.041	128	0	10.717	289.726	0	False	275728
100	0	0.041	128	0	10.778	289.734	0	False	275744
100	0	0.041	128	0	10.839	289.742	0	False	275760
100	0	0.041	128	0	10.9	289.75	0	False	275776
100	0	0.041	128	0	10.961	289.758	0	False	275792
100	0	0.041	128	0	11.023	289.765	0	False	275808
100	0	0.041	128	0	11.084	289.773	0	False	275824
100	0	0.041	128	0	11.145	289.781	0	False	275840
100	0	0.041	128	0	11.207	289.789	0	False	275856
100	0	0.041	128	0	11.268	289.798	0	False	275872
100	0	0.041	128	0	11.33	289.806	0	False	275888
100	0	0.041	128	0	11.391	289.814	0	False	275904
100	0	0.041	128	0	11.453	289.822	0	False	275920
100	0	0.041	128	0	11.515	289.83	0	False	275936
100	0	0.041	128	0	11.576	289.839	0	False	275952
100	0	0.041	128	0	11.638	289.847	0	False	275968
100	0	0.041	128	0	11.7	289.856	0	False	275984
100	0	0.041	128	0	11.762	289.864	0	False	276000
100	0	0.041	128	0	11.824	289.872	0	False	276016
100	0	0.041	128	0	11.886	289.881	0	False	276032
100	0	0.041	128	0	11.948	289.89	0	False	276048
100	0	0.041	128	0	12.01	289.898	0	False	276064
100	0	0.041	128	0	12.072	289.907	0	False	276080
100	0	0.041	128	0	12.134	289.916	0	False	276096
100	0	0.041	128	0	12.196	289.924	0	False	276112
100	0	0.041	128	0	12.259	289.933	0	False	276128
100	0	0.041	128	0	12.321	289.942	0	False	276144
100	0	0.041	128	0	12.383	289.951	0	False	276160
100	0	0.041	128	0	12.446	289.96	0	False	276176
100	0	0.041	128	0	12.508	289.969	0	False	276192
100	0	0.041	128	0	12.57	289.978	0	False	276208
100	0	0.041	128	0	12.633	289.987	0	False	276224
100	0	0.041	128	0	12.695	289.996	0	False	276240
100	0	0.041	128	0	12.758	290.005	0	False	276256
100	0	0.041	128	0	12.82	290.015	0	False	276272
100	0	0.041	128	0	12.883	290.024	0	False	276288
100	0	0.041	128	0	12.946	290.033	0	False	276304
100	0	0.041	128	0	13.008	290.043	0	False	276320
100	0	0.041	128	0	13.071	290.052	0	False	276336
100	0	0.041	128	0	13.134	290.061	0	False	276352
100	0	0.041	128	0	13.196	290.071	0	False	276368
100	0	0.041	128	0	13.259	290.08	0	False	276384
100	0	0.041	128	0	13.322	290.09	0	False	276400
100	0	0.041	128	0	13.384	290.1	0	False	276416
100	0	0.041	128	0	13.447	290.109	0	False	276432
100	0	0.041	128	0	13.51	290.119	0	False	276448
100	0	0.041	128	0	13.573	290.129	0	False	276464
100	0	0.041	128	0	13.636	290.139	0	False	276480
100	0	0.041	128	0	13.698	290.148	0	False	276496
100	0	0.041	128	0	13.761	290.158	0	False	276512
100	0	0.041	128	0	13.824	290.168	0	False	276528
100	0	0.041	128	0	13.887	290.178	0	False	276544
100	0	0.041	128	0	13.95	290.188	0	False	276560
100	0	0.041	128	0	14.013	290.198	0	False	276576
100	0	0.041	128	0	14.075	290.208	0	False	276592
100	0	0.041	128	0	14.138	290.219	0	False	276608
100	0	0.041	128	0	14.201	290.229	0	False	276624
100	0	0.041	128	0	14.263	290.239	0	False	276640
100	0	0.041	128	0	14.326	290.249	0	False	276656
100	0	0.041	128	0	14.388	290.26	0	False	276672
100	0	0.041	128	0	14.451	290.27	0	False	276688
100	0	0.041	128	0	14.513	290.281	0	False	276704
100	0	0.041	128	0	14.576	290.291	0	False	276720
100	0	0.041	128	0	14.638	290.302	0	False	276736
100	0	0.041	128	0	14.7	290.312	0	False	276752
100	0	0.041	128	0	14.762	290.323	0	False	276768
100	0	0.041	128	0	14.824	290.333	0	False	276784
100	0	0.041	128	0	14.887	290.344	0	False	276800
100	0	0.041	128	0	14.949	290.355	0	False	276816
100	0	0.041	128	0	15.01	290.366	0	False	276832
100	0	0.041	128	0	15.072	290.377	0	False	276848
100	0	0.041	128	0	15.134	290.387	0	False	276864
100	0	0.041	128	0	15.173	290.398	0	False	276880
100	0	0.041	128	0	15.21	290.409	0	False	276896
100	0	0.041	128	0	15.247	290.42	0	False	276912
100	0	0.041	128	0	15.284	290.431	0	False	276928
100	0	0.041	128	0	15.321	290.442	0	False	276945
100	0	0.041	128	0	15.358	290.453	0	False	276960
100	0	0.041	128	0	15.395	290.464	0	False	276976
100	0	0.041	128	0	15.431	290.475	0	False	276992
100	0	0.041	128	0	15.468	290.487	0	False	277008
100	0	0.041	128	0	15.505	290.498	0	False	277024
100	0	0.041	128	0	15.542	290.509	0	False	277040
100	0	0.041	128	0	15.579	290.52	0	False	277056
100	0	0.041	128	0	15.616	290.531	0	False	277072
100	0	0.041	128	0	15.653	290.543	0	False	277088
100	0	0.041	128	0	15.69	290.554	0	False	277104
100	0	0.041	128	0	15.727	290.565	0	False	277120
100	0	0.041	128	0	15.764	290.576	0	False	277136
100	0	0.041	128	0	15.801	290.588	0	False	277152
100	0	0.041	128	0	15.838	290.599	0	False	277168
100	0	0.041	128	0	15.875	290.611	0	False	277184
100	0	0.041	128	0	15.912	290.622	0	False	277200
100	0	0.041	128	0	15.949	290.634	0	False	277216
100	0	0.041	128	0	15.986	290.645	0	False	277232
100	0	0.041	128	0	16.023	290.657	0	False	277248
100	0	0.041	128	0	16.06	290.668	0	False	277264
100	0	0.041	128	0	16.097	290.68	0	False	277280
100	0	0.041	128	0	16.134	290.691	0	False	277296
100	0	0.041	128	0	16.171	290.703	0	False	277312
100	0	0.041	128	0	16.208	290.715	0	False	277328
100	0	0.041	128	0	16.245	290.726	0	False	277344
100	0	0.041	128	0	16.282	290.738	0	False	277360
100	0	0.041	128	0	16.319	290.75	0	False	277376
100	0	0.041	128	0	16.356	290.761	0	False	277392
100	0	0.041	128	0	16.393	290.773	0	False	277408
100	0	0.041	128	0	16.43	290.785	0	False	277424
100	0	0.041	128	0	16.467	290.797	0	False	277440
100	0	0.041	128	0	16.504	290.809	0	False	277456
100	0	0.041	128	0	16.541	290.821	0	False	277472
100	0	0.041	128	0	16.578	290.833	0	False	277488
100	0	0.041	128	0	16.615	290.845	0	False	277504
100	0	0.041	128	0	16.652	290.857	0	False	277520
100	0	0.041	128	0	16.689	290.869	0	False	277536
100	0	0.041	128	0	16.726	290.881	0	False	277552
100	0	0.041	128	0	16.763	290.893	0	False	277568
100	0	0.041	128	0	16.8	290.905	0	False	277584
100	0	0.041	128	0	16.837	290.917	0	False	277600
100	0	0.041	128	0	16.874	290.929	0	False	277616
100	0	0.041	128	0	16.911	290.941	0	False	277632
100	0	0.041	128	0	16.948	290.953	0	False	277648
100	0	0.041	128	0	16.985	290.965	0	False	277664
100	0	0.041	128	0	17.022	290.978	0	False	277680
100	0	0.041	128	0	17.059	290.99	0	False	277696
100	0	0.041	128	0	17.096	291.002	0	False	277712
100	0	0.041	128	0	17.133	291.015	0	False	277728
100	0	0.041	128	0	17.17	291.027	0	False	277744
100	0	0.041	128	0	17.208	291.039	0	False	277761
100	0	0.041	128	0	17.245	291.052	0	False	277776
100	0	0.041	128	0	17.282	291.064	0	False	277792
100	0	0.041	128	0	17.319	291.077	0	False	277808
100	0	0.041	128	0	17.356	291.089	0	False	277824
100	0	0.041	128	0	17.393	291.102	0	False	277840
100	0	0.041	128	0	17.43	291.114	0	False	277856
100	0	0.041	128	0	17.467	291.127	0	False	277872
100	0	0.041	128	0	17.504	291.139	0	False	277888
100	0	0.041	128	0	17.541	291.152	0	False	277904
100	0	0.041	128	0	17.578	291.165	0	False	277920
100	0	0.041	128	0	17.616	291.177	0	False	277937
100	0	0.041	128	0	17.653	291.19	0	False	277952
100	0	0.041	128	0	17.69	291.203	0	False	277968
100	0	0.041	128	0	17.727	291.215	0	False	277984
100	0	0.041	128	0	17.764	291.228	0	False	278000
100	0	0.041	128	0	17.801	291.241	0	False	278016
100	0	0.041	128	0	17.838	291.254	0	False	278032
100	0	0.041	128	0	17.876	291.267	0	False	278048
100	0	0.041	128	0	17.913	291.279	0	False	278064
100	0	0.041	128	0	17.95	291.292	0	False	278080
100	0	0.041	128	0	17.987	291.305	0	False	278096
100	0	0.041	128	0	18.024	291.318	0	False	278112
100	0	0.041	128	0	18.061	291.331	0	False	278128
100	0	0.041	128	0	18.099	291.344	0	False	278144
100	0	0.041	128	0	18.136	291.357	0	False	278160
100	0	0.041	128	0	18.173	291.37	0	False	278176
100	0	0.041	128	0	18.21	291.383	0	False	278192
100	0	0.041	128	0	18.247	291.397	0	False	278208
100	0	0.041	128	0	18.285	291.41	0	False	278224
100	0	0.041	128	0	18.322	291.423	0	False	278240
100	0	0.041	128	0	18.359	291.436	0	False	278256
100	0	0.041	128	0	18.396	291.449	0	False	278272
100	0	0.041	128	0	18.434	291.463	0	False	278288
100	0	0.041	128	0	18.471	291.476	0	False	278304
100	0	0.041	128	0	18.508	291.489	0	False	278320
100	0	0.041	128	0	18.545	291.503	0	False	278336
100	0	0.041	128	0	18.582	291.516	0	False	278352
100	0	0.041	128	0	18.62	291.529	0	False	278369
100	0	0.041	128	0	18.657	291.543	0	False	278384
100	0	0.041	128	0	18.694	291.556	0	False	278400
100	0	0.041	128	0	18.731	291.57	0	False	278416
100	0	0.041	128	0	18.769	291.583	0	False	278432
100	0	0.041	128	0	18.806	291.597	0	False	278448
100	0	0.041	128	0	18.843	291.61	0	False	278464
100	0	0.041	128	0	18.88	291.624	0	False	278480
100	0	0.041	128	0	18.918	291.637	0	False	278496
100	0	0.041	128	0	18.955	291.651	0	False	278512
100	0	0.041	128	0	18.992	291.665	0	False	278528
100	0	0.041	128	0	19.029	291.678	0	False	278544
100	0	0.041	128	0	19.067	291.692	0	False	278560
100	0	0.041	128	0	19.104	291.706	0	False	278576
100	0	0.041	128	0	19.141	291.72	0	False	278592
100	0	0.041	128	0	19.178	291.733	0	False	278608
100	0	0.041	128	0	19.216	291.747	0	False	278624
100	0	0.041	128	0	19.253	291.761	0	False	278640
100	0	0.041	128	0	19.29	291.775	0	False	278656
100	0	0.041	128	0	19.327	291.789	0	False	278672
100	0	0.041	128	0	19.364	291.803	0	False	278688
100	0	0.041	128	0	19.402	291.817	0	False	278704
100	0	0.041	128	0	19.439	291.831	0	False	278720
100	0	0.041	128	0	19.476	291.845	0	False	278736
100	0	0.041	128	0	19.513	291.859	0	False	278752
100	0	0.041	128	0	19.551	291.873	0	False	278768
100	0	0.041	128	0	19.588	291.887	0	False	278784
100	0	0.041	128	0	19.625	291.901	0	False	278800
100	0	0.041	128	0	19.662	291.915	0	False	278816
100	0	0.041	128	0	19.7	291.929	0	False	278832
100	0	0.041	128	0	19.737	291.943	0	False	278848
100	0	0.041	128	0	19.774	291.958	0	False	278864
100	0	0.041	128	0	19.811	291.972	0	False	278880
100	0	0.041	128	0	19.849	291.986	0	False	278896
100	0	0.041	128	0	19.886	292	0	False	278912
100	0	0.041	128	0	19.923	292.015	0	False	278928
100	0	0.041	128	0	19.96	292.029	0	False	278944
100	0	0.041	128	0	19.998	292.043	0	False	278960
100	0	0.041	128	0	20.035	292.058	0	False	278976
100	0	0.041	128	0	20.072	292.072	0	False	278992
100	0	0.041	128	0	20.109	292.087	0	False	279008
100	0	0.041	128	0	20.146	292.101	0	False	279024
100	0	0.041	128	0	20.184	292.116	0	False	279040
100	0	0.041	128	0	20.221	292.13	0	False	279056
100	0	0.041	128	0	20.258	292.145	0	False	279072
100	0	0.041	128	0	20.295	292.159	0	False	279088
100	0	0.041	128	0	20.332	292.174	0	False	279104
100	0	0.041	128	0	20.37	292.189	0	False	279120
100	0	0.041	128	0	20.407	292.203	0	False	279136
100	0	0.041	128	0	20.444	292.218	0	False	279152
100	0	0.041	128	0	20.481	292.233	0	False	279168
100	0	0.041	128	0	20.518	292.248	0	False	279185
100	0	0.041	128	0	20.556	292.262	0	False	279200
100	0	0.041	128	0	20.593	292.277	0	False	279216
100	0	0.041	128	0	20.63	292.292	0	False	279232
100	0	0.041	128	0	20.667	292.307	0	False	279248
100	0	0.041	128	0	20.704	292.322	0	False	279264
100	0	0.041	128	0	20.741	292.337	0	False	279280
100	0	0.041	128	0	20.778	292.352	0	False	279296
100	0	0.041	128	0	20.816	292.367	0	False	279312
100	0	0.041	128	0	20.853	292.382	0	False	279328
100	0	0.041	128	0	20.89	292.397	0	False	279344
100	0	0.041	128	0	20.927	292.412	0	False	279360
100	0	0.041	128	0	20.964	292.427	0	False	279376
100	0	0.041	128	0	21.001	292.442	0	False	279392
100	0	0.041	128	0	21.038	292.457	0	False	279408
100	0	0.041	128	0	21.075	292.472	0	False	279424
100	0	0.041	128	0	21.113	292.487	0	False	279440
100	0	0.041	128	0	21.15	292.503	0	False	279456
100	0	0.041	128	0	21.187	292.518	0	False	279472
100	0	0.041	128	0	21.224	292.533	0	False	279488
100	0	0.041	128	0	21.261	292.548	0	False	279504
100	0	0.041	128	0	21.298	292.564	0	False	279520
100	0	0.041	128	0	21.335	292.579	0	False	279536
100	0	0.041	128	0	21.372	292.594	0	False	279552
100	0	0.041	128	0	21.409	292.61	0	False	279568
100	0	0.041	128	0	21.446	292.625	0	False	279584
100	0	0.041	128	0	21.483	292.641	0	False	279600
100	0	0.041	128	0	21.52	292.656	0	False	279616
100	0	0.041	128	0	21.557	292.672	0	False	279632
100	0	0.041	128	0	21.594	292.687	0	False	279648
100	0	0.041	128	0	21.631	292.703	0	False	279664
100	0	0.041	128	0	21.668	292.718	0	False	279680
100	0	0.041	128	0	21.705	292.734	0	False	279696
100	0	0.041	128	0	21.742	292.749	0	False	279712
100	0	0.041	128	0	21.779	292.765	0	False	279728
100	0	0.041	128	0	21.816	292.781	0	False	279744
100	0	0.041	128	0	21.853	292.797	0	False	279760
100	0	0.041	128	0	21.889	292.812	0	False	279776
100	0	0.041	128	0	21.926	292.828	0	False	279792
100	0	0.041	128	0	21.963	292.844	0	False	279808
100	0	0.041	128	0	22	292.86	0	False	279824
100	0	0.041	128	0	22.036	292.875	0	False	279840
100	0	0.041	128	0	22.073	292.891	0	False	279856
100	0	0.041	128	0	22.11	292.907	0	False	279872
100	0	0.041	128	0	22.146	292.923	0	False	279888
100	0	0.041	128	0	22.183	292.939	0	False	279904
100	0	0.041	128	0	22.22	292.955	0	False	279920
100	0	0.041	128	0	22.256	292.971	0	False	279936
100	0	0.041	128	0	22.293	292.987	0	False	279952
100	0	0.041	128	0	22.329	293.003	0	False	279968
100	0	0.041	128	0	22.366	293.019	0	False	279984
100	0	0.041	128	0	22.402	293.035	0	False	280000
100	0	0.041	128	0	22.439	293.052	0	False	280016
100	0	0.041	128	0	22.475	293.068	0	False	280032
100	0	0.041	128	0	22.512	293.084	0	False	280048
100	0	0.041	128	0	22.548	293.1	0	False	280064
100	0	0.027	128	0	22.584	293.111	0	False	280080
100	0	0.027	128	0	22.621	293.121	0	False	280096
100	0	0.027	128	0	22.657	293.132	0	False	280112
100	0	0.027	128	0	22.693	293.142	0	False	280128
100	0	0.027	128	0	22.73	293.153	0	False	280144
100	0	0.027	128	0	22.766	293.163	0	False	280161
100	0	0.016	128	0	22.802	293.169	0	False	280176
100	0	0.001	128	0	22.838	293.17	0	False	280192
100	0	-0.007	128	0	22.875	293.167	0	False	280208
100	0	-0.022	128	0	22.911	293.158	0	False	280224
100	0	-0.033	128	0	22.947	293.145	0	False	280240
100	0	-0.048	128	0	22.983	293.126	0	False	280256
100	0	-0.073	128	0	23.019	293.096	0	False	280272
100	0	-0.084	128	0	23.055	293.062	0	False	280288
100	0	-0.11	128	0	23.091	293.018	0	False	280304
100	0	-0.136	128	0	23.127	292.963	0	False	280320
100	0	-0.146	128	0	23.163	292.904	0	False	280336
