Thrtl	Brke	WjlDeg	DGear	RGear	Vel	LaneDev	RT	Col	Time
4.413	0	0.016	128	0	0.025	289	0	False	44721
12.746	0	0.016	128	0	0.031	289	0	False	44742
25.098	0	0.016	128	0	0.044	289	0	False	44752
25.098	0	0.016	128	0	0.057	289	0	False	44768
40	0	0.016	128	0	0.077	289	0	False	45794
86.915	0	0.016	128	0	0.12	289	0	False	45803
86.915	0	0.016	128	0	0.164	289	0	False	45807
86.915	0	0.016	128	0	0.207	289	0	False	45810
86.915	0	0.016	128	0	0.251	289	0	False	45813
86.915	0	0.016	128	0	0.294	289	0	False	45816
86.915	0	0.016	128	0	0.338	289	0	False	45819
86.818	0	0.016	128	0	0.381	289.001	0	False	45822
86.818	0	0.016	128	0	0.425	289.001	0	False	45825
86.818	0	0.016	128	0	0.468	289.001	0	False	45828
86.818	0	0.016	128	0	0.511	289.001	0	False	45831
86.818	0	0.016	128	0	0.555	289.001	0	False	45833
86.622	0	0.016	128	0	0.598	289.001	0	False	45836
86.622	0	0.016	128	0	0.642	289.001	0	False	45839
86.622	0	0.016	128	0	0.685	289.002	0	False	45843
86.622	0	0.016	128	0	0.728	289.002	0	False	45846
86.622	0	0.016	128	0	0.771	289.002	0	False	45849
86.622	0	0.016	128	0	0.815	289.002	0	False	45851
86.622	0	0.016	128	0	0.858	289.002	0	False	45854
86.134	0	0.016	128	0	0.901	289.003	0	False	45856
86.134	0	0.016	128	0	0.944	289.003	0	False	45859
86.134	0	0.016	128	0	0.987	289.003	0	False	45862
85.158	0	0.016	128	0	1.03	289.004	0	False	45876
85.158	0	0.016	128	0	1.072	289.004	0	False	45879
85.158	0	0.016	128	0	1.115	289.004	0	False	45882
85.158	0	0.016	128	0	1.157	289.004	0	False	45885
82.618	0	0.016	128	0	1.198	289.005	0	False	45888
82.618	0	0.016	128	0	1.239	289.005	0	False	45891
82.618	0	0.016	128	0	1.281	289.005	0	False	45894
82.618	0	0.016	128	0	1.322	289.006	0	False	45897
82.618	0	0.016	128	0	1.363	289.006	0	False	45900
82.618	0	0.016	128	0	1.404	289.007	0	False	45903
82.618	0	0.016	128	0	1.445	289.007	0	False	45906
77.54	0	0.016	128	0	1.484	289.007	0	False	45909
77.54	0	0.016	128	0	1.523	289.008	0	False	45912
77.54	0	0.016	128	0	1.561	289.008	0	False	45915
77.54	0	0.016	128	0	1.6	289.009	0	False	45918
77.54	0	0.016	128	0	1.638	289.009	0	False	45921
69.044	0	0.016	128	0	1.673	289.01	0	False	45924
69.044	0	0.016	128	0	1.707	289.01	0	False	45927
69.044	0	0.016	128	0	1.741	289.01	0	False	45931
69.044	0	0.016	128	0	1.776	289.011	0	False	45934
69.044	0	0.016	128	0	1.81	289.011	0	False	45938
69.044	0	0.016	128	0	1.844	289.012	0	False	45942
57.227	0	0.016	128	0	1.873	289.012	0	False	45946
57.227	0	0.016	128	0	1.901	289.013	0	False	45951
57.227	0	0.016	128	0	1.929	289.013	0	False	45957
43.529	0	0.016	128	0	1.951	289.014	0	False	45961
43.529	0	0.016	128	0	1.972	289.015	0	False	45966
43.529	0	0.016	128	0	1.994	289.015	0	False	45970
43.529	0	0.016	128	0	2.015	289.016	0	False	45974
43.529	0	0.016	128	0	2.037	289.016	0	False	45977
29.216	0	0.016	128	0	2.051	289.017	0	False	45980
29.216	0	0.016	128	0	2.065	289.017	0	False	45983
29.216	0	0.016	128	0	2.08	289.018	0	False	45986
29.216	0	0.016	128	0	2.094	289.018	0	False	45989
29.216	0	0.016	128	0	2.108	289.019	0	False	45992
29.216	0	0.016	128	0	2.123	289.02	0	False	45995
16.078	0	0.016	128	0	2.13	289.02	0	False	45998
16.078	0	0.016	128	0	2.138	289.021	0	False	46000
16.078	0	0.016	128	0	2.146	289.021	0	False	46003
16.078	0	0.016	128	0	2.154	289.022	0	False	46006
16.078	0	0.016	128	0	2.161	289.022	0	False	46009
16.078	0	0.016	128	0	2.169	289.023	0	False	46012
6.667	0	0.016	128	0	2.194	289.024	0	False	46020
6.667	0	0.016	128	0	2.218	289.024	0	False	46024
6.667	0	0.016	128	0	2.221	289.025	0	False	46028
6.667	0	0.016	128	0	2.224	289.025	0	False	46031
0.981	0	0.016	128	0	2.224	289.026	0	False	46034
