Thrtl	Brke	WjlDeg	DGear	RGear	Vel	LaneDev	RT	Col	Time
100	0	0.027	128	0	10.159	289.426	0	False	257520
100	0	0.027	128	0	10.22	289.431	0	False	257536
100	0	0.027	128	0	10.281	289.435	0	False	257552
100	0	0.027	128	0	10.342	289.44	0	False	257568
100	0	0.027	128	0	10.402	289.445	0	False	257584
100	0	0.027	128	0	10.463	289.45	0	False	257600
100	0	0.027	128	0	10.524	289.455	0	False	257616
100	0	0.027	128	0	10.585	289.46	0	False	257632
100	0	0.027	128	0	10.646	289.465	0	False	257648
100	0	0.027	128	0	10.707	289.47	0	False	257664
100	0	0.027	128	0	10.769	289.475	0	False	257680
100	0	0.027	128	0	10.83	289.48	0	False	257696
100	0	0.027	128	0	10.891	289.485	0	False	257712
100	0	0.027	128	0	10.952	289.49	0	False	257728
100	0	0.027	128	0	11.013	289.495	0	False	257744
100	0	0.027	128	0	11.075	289.5	0	False	257760
100	0	0.027	128	0	11.136	289.505	0	False	257776
100	0	0.027	128	0	11.197	289.51	0	False	257792
100	0	0.027	128	0	11.259	289.515	0	False	257808
100	0	0.027	128	0	11.32	289.521	0	False	257824
100	0	0.027	128	0	11.382	289.526	0	False	257840
100	0	0.027	128	0	11.444	289.531	0	False	257856
100	0	0.027	128	0	11.505	289.537	0	False	257872
100	0	0.027	128	0	11.567	289.542	0	False	257888
100	0	0.027	128	0	11.629	289.547	0	False	257904
100	0	0.027	128	0	11.691	289.553	0	False	257920
100	0	0.027	128	0	11.753	289.558	0	False	257936
100	0	0.027	128	0	11.815	289.564	0	False	257952
100	0	0.027	128	0	11.877	289.569	0	False	257968
100	0	0.027	128	0	11.939	289.575	0	False	257984
100	0	0.027	128	0	12.001	289.58	0	False	258000
100	0	0.027	128	0	12.063	289.586	0	False	258016
100	0	0.027	128	0	12.125	289.591	0	False	258032
100	0	0.027	128	0	12.187	289.597	0	False	258048
100	0	0.027	128	0	12.249	289.603	0	False	258064
100	0	0.027	128	0	12.312	289.609	0	False	258080
100	0	0.027	128	0	12.374	289.614	0	False	258096
100	0	0.027	128	0	12.436	289.62	0	False	258112
100	0	0.027	128	0	12.499	289.626	0	False	258128
100	0	0.027	128	0	12.561	289.632	0	False	258144
100	0	0.027	128	0	12.623	289.637	0	False	258160
100	0	0.027	128	0	12.686	289.643	0	False	258176
100	0	0.027	128	0	12.748	289.649	0	False	258192
100	0	0.027	128	0	12.811	289.655	0	False	258208
100	0	0.027	128	0	12.874	289.661	0	False	258224
100	0	0.027	128	0	12.936	289.667	0	False	258240
100	0	0.027	128	0	12.999	289.673	0	False	258256
100	0	0.027	128	0	13.062	289.679	0	False	258272
100	0	0.027	128	0	13.124	289.685	0	False	258288
100	0	0.027	128	0	13.187	289.691	0	False	258304
100	0	0.027	128	0	13.25	289.698	0	False	258321
100	0	0.027	128	0	13.312	289.704	0	False	258336
100	0	0.027	128	0	13.375	289.71	0	False	258352
100	0	0.027	128	0	13.438	289.716	0	False	258368
100	0	0.027	128	0	13.501	289.722	0	False	258384
100	0	0.027	128	0	13.563	289.729	0	False	258400
100	0	0.027	128	0	13.626	289.735	0	False	258416
100	0	0.027	128	0	13.689	289.741	0	False	258432
100	0	0.027	128	0	13.752	289.748	0	False	258448
100	0	0.027	128	0	13.815	289.754	0	False	258464
100	0	0.027	128	0	13.878	289.761	0	False	258480
100	0	0.027	128	0	13.94	289.767	0	False	258496
100	0	0.027	128	0	14.003	289.774	0	False	258512
100	0	0.027	128	0	14.066	289.78	0	False	258528
100	0	0.027	128	0	14.129	289.787	0	False	258544
100	0	0.027	128	0	14.191	289.793	0	False	258560
100	0	0.027	128	0	14.254	289.8	0	False	258576
100	0	0.027	128	0	14.317	289.806	0	False	258592
100	0	0.027	128	0	14.379	289.813	0	False	258608
100	0	0.027	128	0	14.442	289.82	0	False	258624
100	0	0.027	128	0	14.504	289.826	0	False	258640
100	0	0.027	128	0	14.566	289.833	0	False	258656
100	0	0.027	128	0	14.629	289.84	0	False	258672
100	0	0.027	128	0	14.691	289.847	0	False	258688
100	0	0.027	128	0	14.753	289.854	0	False	258704
100	0	0.027	128	0	14.815	289.861	0	False	258720
100	0	0.027	128	0	14.877	289.867	0	False	258738
100	0	0.027	128	0	14.939	289.874	0	False	258752
100	0	0.027	128	0	15.001	289.881	0	False	258768
100	0	0.027	128	0	15.063	289.888	0	False	258784
100	0	0.027	128	0	15.125	289.895	0	False	258800
100	0	0.027	128	0	15.164	289.902	0	False	258816
100	0	0.027	128	0	15.2	289.909	0	False	258832
100	0	0.027	128	0	15.237	289.916	0	False	258848
100	0	0.027	128	0	15.274	289.923	0	False	258864
100	0	0.027	128	0	15.311	289.931	0	False	258880
100	0	0.027	128	0	15.348	289.938	0	False	258896
100	0	0.027	128	0	15.385	289.945	0	False	258912
100	0	0.027	128	0	15.422	289.952	0	False	258928
100	0	0.027	128	0	15.459	289.959	0	False	258944
100	0	0.027	128	0	15.496	289.966	0	False	258960
100	0	0.027	128	0	15.533	289.974	0	False	258976
100	0	0.027	128	0	15.57	289.981	0	False	258992
100	0	0.027	128	0	15.607	289.988	0	False	259008
100	0	0.027	128	0	15.644	289.995	0	False	259025
100	0	0.027	128	0	15.681	290.002	0	False	259040
100	0	0.027	128	0	15.718	290.01	0	False	259056
100	0	0.027	128	0	15.755	290.017	0	False	259072
100	0	0.027	128	0	15.792	290.024	0	False	259088
100	0	0.027	128	0	15.829	290.032	0	False	259104
100	0	0.027	128	0	15.866	290.039	0	False	259120
100	0	0.027	128	0	15.903	290.046	0	False	259136
100	0	0.027	128	0	15.94	290.054	0	False	259152
100	0	0.027	128	0	15.977	290.061	0	False	259168
100	0	0.027	128	0	16.014	290.069	0	False	259184
100	0	0.027	128	0	16.051	290.076	0	False	259200
100	0	0.027	128	0	16.088	290.084	0	False	259216
100	0	0.027	128	0	16.125	290.091	0	False	259232
100	0	0.027	128	0	16.162	290.098	0	False	259248
100	0	0.027	128	0	16.199	290.106	0	False	259264
100	0	0.027	128	0	16.236	290.114	0	False	259280
100	0	0.027	128	0	16.273	290.121	0	False	259296
100	0	0.027	128	0	16.31	290.129	0	False	259312
100	0	0.027	128	0	16.347	290.136	0	False	259328
100	0	0.027	128	0	16.384	290.144	0	False	259344
100	0	0.027	128	0	16.421	290.151	0	False	259360
100	0	0.027	128	0	16.458	290.159	0	False	259376
100	0	0.027	128	0	16.495	290.167	0	False	259392
100	0	0.027	128	0	16.532	290.174	0	False	259408
100	0	0.027	128	0	16.569	290.182	0	False	259424
100	0	0.027	128	0	16.606	290.19	0	False	259440
100	0	0.027	128	0	16.643	290.197	0	False	259456
100	0	0.027	128	0	16.68	290.205	0	False	259472
100	0	0.027	128	0	16.717	290.213	0	False	259488
100	0	0.027	128	0	16.754	290.221	0	False	259504
100	0	0.027	128	0	16.791	290.228	0	False	259520
100	0	0.027	128	0	16.828	290.236	0	False	259536
100	0	0.027	128	0	16.865	290.244	0	False	259552
100	0	0.027	128	0	16.902	290.252	0	False	259569
100	0	0.027	128	0	16.939	290.26	0	False	259584
100	0	0.027	128	0	16.976	290.268	0	False	259600
100	0	0.027	128	0	17.013	290.275	0	False	259616
100	0	0.027	128	0	17.05	290.283	0	False	259632
100	0	0.027	128	0	17.087	290.291	0	False	259648
100	0	0.027	128	0	17.124	290.299	0	False	259664
100	0	0.027	128	0	17.161	290.307	0	False	259680
100	0	0.027	128	0	17.198	290.315	0	False	259696
100	0	0.027	128	0	17.235	290.323	0	False	259712
100	0	0.027	128	0	17.272	290.331	0	False	259728
100	0	0.027	128	0	17.31	290.339	0	False	259744
100	0	0.027	128	0	17.347	290.347	0	False	259760
100	0	0.027	128	0	17.384	290.355	0	False	259776
100	0	0.027	128	0	17.421	290.363	0	False	259792
100	0	0.027	128	0	17.458	290.371	0	False	259808
100	0	0.027	128	0	17.495	290.38	0	False	259824
100	0	0.027	128	0	17.532	290.388	0	False	259840
100	0	0.027	128	0	17.569	290.396	0	False	259856
100	0	0.027	128	0	17.606	290.404	0	False	259872
100	0	0.027	128	0	17.643	290.412	0	False	259888
100	0	0.027	128	0	17.681	290.42	0	False	259904
100	0	0.027	128	0	17.718	290.429	0	False	259920
100	0	0.027	128	0	17.755	290.437	0	False	259936
100	0	0.027	128	0	17.792	290.445	0	False	259952
100	0	0.027	128	0	17.829	290.453	0	False	259968
100	0	0.027	128	0	17.866	290.462	0	False	259984
100	0	0.027	128	0	17.903	290.47	0	False	260000
100	0	0.027	128	0	17.941	290.478	0	False	260016
100	0	0.027	128	0	17.978	290.486	0	False	260032
100	0	0.027	128	0	18.015	290.495	0	False	260048
100	0	0.027	128	0	18.052	290.503	0	False	260064
100	0	0.027	128	0	18.089	290.512	0	False	260080
100	0	0.027	128	0	18.127	290.52	0	False	260096
100	0	0.027	128	0	18.164	290.528	0	False	260112
100	0	0.027	128	0	18.201	290.537	0	False	260128
100	0	0.027	128	0	18.238	290.545	0	False	260144
100	0	0.027	128	0	18.275	290.554	0	False	260160
100	0	0.027	128	0	18.313	290.562	0	False	260176
100	0	0.027	128	0	18.35	290.571	0	False	260192
100	0	0.027	128	0	18.387	290.579	0	False	260208
100	0	0.027	128	0	18.424	290.588	0	False	260224
100	0	0.027	128	0	18.461	290.596	0	False	260240
100	0	0.027	128	0	18.499	290.605	0	False	260256
100	0	0.027	128	0	18.536	290.614	0	False	260272
100	0	0.027	128	0	18.573	290.622	0	False	260288
100	0	0.027	128	0	18.61	290.631	0	False	260304
100	0	0.027	128	0	18.648	290.639	0	False	260320
100	0	0.027	128	0	18.685	290.648	0	False	260336
100	0	0.027	128	0	18.722	290.657	0	False	260352
100	0	0.027	128	0	18.759	290.665	0	False	260368
100	0	0.027	128	0	18.797	290.674	0	False	260384
100	0	0.027	128	0	18.834	290.683	0	False	260400
100	0	0.027	128	0	18.871	290.692	0	False	260416
100	0	0.027	128	0	18.908	290.7	0	False	260432
100	0	0.027	128	0	18.946	290.709	0	False	260448
100	0	0.027	128	0	18.983	290.718	0	False	260464
100	0	0.027	128	0	19.02	290.727	0	False	260480
100	0	0.027	128	0	19.057	290.736	0	False	260496
100	0	0.027	128	0	19.094	290.744	0	False	260512
100	0	0.027	128	0	19.132	290.753	0	False	260528
100	0	0.027	128	0	19.169	290.762	0	False	260544
100	0	0.027	128	0	19.206	290.771	0	False	260560
100	0	0.027	128	0	19.243	290.78	0	False	260576
100	0	0.027	128	0	19.281	290.789	0	False	260592
100	0	0.027	128	0	19.318	290.798	0	False	260608
100	0	0.027	128	0	19.355	290.807	0	False	260624
100	0	0.027	128	0	19.392	290.816	0	False	260640
100	0	0.027	128	0	19.43	290.825	0	False	260656
100	0	0.027	128	0	19.467	290.834	0	False	260672
100	0	0.027	128	0	19.504	290.843	0	False	260688
100	0	0.027	128	0	19.541	290.852	0	False	260704
100	0	0.027	128	0	19.579	290.861	0	False	260720
100	0	0.027	128	0	19.616	290.87	0	False	260736
100	0	0.027	128	0	19.653	290.879	0	False	260752
100	0	0.027	128	0	19.69	290.888	0	False	260768
100	0	0.027	128	0	19.728	290.898	0	False	260785
100	0	0.027	128	0	19.765	290.907	0	False	260800
100	0	0.027	128	0	19.802	290.916	0	False	260816
100	0	0.027	128	0	19.839	290.925	0	False	260832
100	0	0.027	128	0	19.877	290.934	0	False	260848
100	0	0.027	128	0	19.914	290.943	0	False	260864
100	0	0.027	128	0	19.951	290.953	0	False	260880
100	0	0.027	128	0	19.988	290.962	0	False	260896
100	0	0.027	128	0	20.025	290.971	0	False	260912
100	0	0.027	128	0	20.063	290.981	0	False	260928
100	0	0.027	128	0	20.1	290.99	0	False	260944
100	0	0.027	128	0	20.137	290.999	0	False	260960
100	0	0.027	128	0	20.174	291.009	0	False	260976
100	0	0.027	128	0	20.212	291.018	0	False	260993
100	0	0.027	128	0	20.249	291.027	0	False	261008
100	0	0.027	128	0	20.286	291.037	0	False	261024
100	0	0.027	128	0	20.323	291.046	0	False	261040
100	0	0.027	128	0	20.36	291.056	0	False	261056
100	0	0.027	128	0	20.398	291.065	0	False	261072
100	0	0.027	128	0	20.435	291.074	0	False	261088
100	0	0.027	128	0	20.472	291.084	0	False	261104
100	0	0.027	128	0	20.509	291.093	0	False	261120
100	0	0.027	128	0	20.546	291.103	0	False	261136
100	0	0.027	128	0	20.583	291.113	0	False	261152
100	0	0.027	128	0	20.621	291.122	0	False	261168
100	0	0.027	128	0	20.658	291.132	0	False	261184
100	0	0.027	128	0	20.695	291.141	0	False	261200
100	0	0.027	128	0	20.732	291.151	0	False	261216
100	0	0.027	128	0	20.769	291.16	0	False	261232
100	0	0.027	128	0	20.806	291.17	0	False	261248
100	0	0.027	128	0	20.843	291.18	0	False	261264
100	0	0.027	128	0	20.881	291.189	0	False	261280
100	0	0.027	128	0	20.918	291.199	0	False	261296
100	0	0.027	128	0	20.955	291.209	0	False	261312
100	0	0.027	128	0	20.992	291.219	0	False	261328
100	0	0.027	128	0	21.029	291.228	0	False	261344
100	0	0.027	128	0	21.066	291.238	0	False	261360
100	0	0.027	128	0	21.103	291.248	0	False	261376
100	0	0.027	128	0	21.14	291.258	0	False	261392
100	0	0.027	128	0	21.177	291.267	0	False	261408
100	0	0.027	128	0	21.215	291.277	0	False	261424
100	0	0.027	128	0	21.252	291.287	0	False	261440
100	0	0.027	128	0	21.289	291.297	0	False	261456
100	0	0.027	128	0	21.326	291.307	0	False	261472
100	0	0.027	128	0	21.363	291.317	0	False	261488
100	0	0.027	128	0	21.4	291.327	0	False	261504
100	0	0.027	128	0	21.437	291.337	0	False	261520
100	0	0.027	128	0	21.474	291.347	0	False	261536
100	0	0.027	128	0	21.511	291.357	0	False	261552
100	0	0.027	128	0	21.548	291.367	0	False	261568
100	0	0.027	128	0	21.585	291.377	0	False	261584
100	0	0.027	128	0	21.622	291.387	0	False	261600
100	0	0.027	128	0	21.659	291.397	0	False	261616
100	0	0.027	128	0	21.696	291.407	0	False	261632
100	0	0.027	128	0	21.733	291.417	0	False	261648
100	0	0.027	128	0	21.77	291.427	0	False	261664
100	0	0.027	128	0	21.806	291.437	0	False	261680
100	0	0.027	128	0	21.843	291.447	0	False	261696
100	0	0.027	128	0	21.88	291.457	0	False	261712
100	0	0.027	128	0	21.917	291.467	0	False	261728
100	0	0.027	128	0	21.954	291.478	0	False	261744
100	0	0.027	128	0	21.99	291.488	0	False	261760
100	0	0.027	128	0	22.027	291.498	0	False	261776
100	0	0.027	128	0	22.064	291.508	0	False	261792
100	0	0.027	128	0	22.101	291.518	0	False	261808
100	0	0.027	128	0	22.137	291.529	0	False	261824
100	0	0.027	128	0	22.174	291.539	0	False	261840
100	0	0.027	128	0	22.21	291.549	0	False	261856
100	0	0.027	128	0	22.247	291.56	0	False	261872
100	0	0.027	128	0	22.284	291.57	0	False	261888
100	0	0.027	128	0	22.32	291.58	0	False	261904
100	0	0.027	128	0	22.357	291.591	0	False	261920
100	0	0.027	128	0	22.393	291.601	0	False	261936
100	0	0.027	128	0	22.43	291.611	0	False	261952
99.318	0	0.027	128	0	22.466	291.622	0	False	261968
97.365	0	0.027	128	0	22.501	291.632	0	False	261984
95.314	0	0.027	128	0	22.535	291.643	0	False	262000
92.97	0	0.027	128	0	22.569	291.653	0	False	262016
92.97	0	0.016	128	0	22.602	291.659	0	False	262032
90.138	0	0.016	128	0	22.634	291.665	0	False	262048
87.404	0	0.016	128	0	22.665	291.672	0	False	262064
83.888	0	0.016	128	0	22.695	291.678	0	False	262080
79.493	0	0.016	128	0	22.723	291.684	0	False	262096
74.611	0	0.016	128	0	22.748	291.69	0	False	262112
69.532	0	0.016	128	0	22.771	291.696	0	False	262128
65.333	0	0.016	128	0	22.793	291.702	0	False	262145
62.501	0	0.016	128	0	22.813	291.709	0	False	262160
61.036	0	0.016	128	0	22.833	291.715	0	False	262176
61.036	0	0.016	128	0	22.853	291.721	0	False	262192
60.352	0	0.016	128	0	22.872	291.727	0	False	262208
59.767	0	0.016	128	0	22.891	291.733	0	False	262224
